N,M,Method,Tau,Error,Computation Time
4096,42,Arnoldi,0.1,2.3582032809785815e-16,0.021387290954589844
4096,42,Lanzcos,0.1,3.5063735229553085e-16,0.004743170738220215
4096,43,Scipy,0.1,0.0,0.0014057159423828125
4096,43,Arnoldi,0.1,2.2687105977569917e-16,0.02216775417327881
4096,43,Lanzcos,0.1,2.025990669765114e-16,0.004585981369018555
4096,44,Scipy,0.1,0.0,0.0014057159423828125
4096,44,Arnoldi,0.1,2.3582032809785815e-16,0.02298593521118164
4096,44,Lanzcos,0.1,2.1026680500221495e-16,0.004900884628295898
4096,45,Scipy,0.1,0.0,0.0014057159423828125
4096,45,Arnoldi,0.1,2.2687105977569917e-16,0.02359611988067627
4096,45,Lanzcos,0.1,2.025990669765114e-16,0.005406713485717774
4096,46,Scipy,0.1,0.0,0.0014057159423828125
4096,46,Arnoldi,0.1,2.6623343231932104e-16,0.02472641468048096
4096,46,Lanzcos,0.1,2.487015156170371e-16,0.005469751358032226
4096,47,Scipy,0.1,0.0,0.0014057159423828125
4096,47,Arnoldi,0.1,2.661995208322093e-16,0.027425503730773924
4096,47,Lanzcos,0.1,4.2411771747321713e-16,0.005325198173522949
4096,48,Scipy,0.1,0.0,0.0014057159423828125
4096,48,Arnoldi,0.1,2.357309852918109e-16,0.026736116409301756
4096,48,Lanzcos,0.1,2.1035265739299972e-16,0.00519874095916748
4096,49,Scipy,0.1,0.0,0.0014057159423828125
4096,49,Arnoldi,0.1,3.4170970341731935e-16,0.027582216262817382
4096,49,Lanzcos,0.1,4.2410352652688375e-16,0.005393338203430176
4096,50,Scipy,0.1,0.0,0.0014057159423828125
4096,50,Arnoldi,0.1,2.2687105977569917e-16,0.028671932220458985
4096,50,Lanzcos,0.1,2.025990669765114e-16,0.005419349670410157
4096,51,Scipy,0.1,0.0,0.0014057159423828125
4096,51,Arnoldi,0.1,2.2687105977569917e-16,0.02962205410003662
4096,51,Lanzcos,0.1,2.0256935819022709e-16,0.00623631477355957
4096,52,Scipy,0.1,0.0,0.0014057159423828125
4096,52,Arnoldi,0.1,3.7069542960768924e-16,0.030872535705566407
4096,52,Lanzcos,0.1,3.5063735229553085e-16,0.005897235870361328
4096,53,Scipy,0.1,0.0,0.0014057159423828125
4096,53,Arnoldi,0.1,3.417185098010183e-16,0.03156285285949707
4096,53,Lanzcos,0.1,3.297435100541205e-16,0.005467724800109863
4096,54,Scipy,0.1,0.0,0.0014057159423828125
4096,54,Arnoldi,0.1,2.357309852918109e-16,0.03290269374847412
4096,54,Lanzcos,0.1,2.1026680500221495e-16,0.0059452056884765625
4096,55,Scipy,0.1,0.0,0.0014057159423828125
4096,55,Arnoldi,0.1,2.2687105977569917e-16,0.03386232852935791
4096,55,Lanzcos,0.1,2.025990669765114e-16,0.006576967239379883
4096,56,Scipy,0.1,0.0,0.0014057159423828125
4096,56,Arnoldi,0.1,2.2687105977569917e-16,0.03473653793334961
4096,56,Lanzcos,0.1,2.025990669765114e-16,0.006096291542053223
4096,57,Scipy,0.1,0.0,0.0014057159423828125
4096,57,Arnoldi,0.1,2.2687105977569917e-16,0.035286355018615725
4096,57,Lanzcos,0.1,2.025990669765114e-16,0.006876182556152344
4096,58,Scipy,0.1,0.0,0.0014057159423828125
4096,58,Arnoldi,0.1,2.2687105977569917e-16,0.03691997528076172
4096,58,Lanzcos,0.1,2.1026680500221495e-16,0.006728124618530273
4096,59,Scipy,0.1,0.0,0.0014057159423828125
4096,59,Arnoldi,0.1,3.4170970341731935e-16,0.037427973747253415
4096,59,Lanzcos,0.1,2.487015156170371e-16,0.006811356544494629
4096,60,Scipy,0.1,0.0,0.0014057159423828125
4096,60,Arnoldi,0.1,2.357309852918109e-16,0.039130997657775876
4096,60,Lanzcos,0.1,2.1035265739299972e-16,0.006352615356445312
4096,61,Scipy,0.1,0.0,0.0014057159423828125
4096,61,Arnoldi,0.1,2.661995208322093e-16,0.04024498462677002
4096,61,Lanzcos,0.1,2.487015156170371e-16,0.007078695297241211
4096,62,Scipy,0.1,0.0,0.0014057159423828125
4096,62,Arnoldi,0.1,3.417185098010183e-16,0.041880130767822266
4096,62,Lanzcos,0.1,3.297435100541205e-16,0.008060359954833984
4096,63,Scipy,0.1,0.0,0.0014057159423828125
4096,63,Arnoldi,0.1,4.3220035748751207e-16,0.08286139965057374
4096,63,Lanzcos,0.1,4.2410352652688375e-16,0.009798717498779298
8192,1,Scipy,0.1,0.0,0.00226593017578125
8192,1,Arnoldi,0.1,0.0008524033198432223,0.0009872198104858398
8192,1,Lanzcos,0.1,0.0008524033198432223,0.0008995532989501953
8192,2,Scipy,0.1,0.0,0.00226593017578125
8192,2,Arnoldi,0.1,4.1198092301186646e-05,0.0015301227569580079
8192,2,Lanzcos,0.1,4.1198092301186816e-05,0.0012878656387329101
8192,3,Scipy,0.1,0.0,0.00226593017578125
8192,3,Arnoldi,0.1,1.34926305810474e-06,0.001832294464111328
8192,3,Lanzcos,0.1,1.349263058104749e-06,0.0014519214630126954
8192,4,Scipy,0.1,0.0,0.00226593017578125
8192,4,Arnoldi,0.1,3.337614585995203e-08,0.0021747589111328126
8192,4,Lanzcos,0.1,3.337614586220823e-08,0.0015880823135375976
8192,5,Scipy,0.1,0.0,0.00226593017578125
8192,5,Arnoldi,0.1,6.62825776729198e-10,0.0025854587554931642
8192,5,Lanzcos,0.1,6.628257767173307e-10,0.001741933822631836
8192,6,Scipy,0.1,0.0,0.00226593017578125
8192,6,Arnoldi,0.1,1.0991538448782925e-11,0.0029764175415039062
8192,6,Lanzcos,0.1,1.0991537838831365e-11,0.002022385597229004
8192,7,Scipy,0.1,0.0,0.00226593017578125
8192,7,Arnoldi,0.1,1.5643046238655608e-13,0.003456854820251465
8192,7,Lanzcos,0.1,1.5642809805924567e-13,0.002146005630493164
8192,8,Scipy,0.1,0.0,0.00226593017578125
8192,8,Arnoldi,0.1,1.9618039099773417e-15,0.003962826728820801
8192,8,Lanzcos,0.1,1.9606809451746565e-15,0.00252377986907959
8192,9,Scipy,0.1,0.0,0.00226593017578125
8192,9,Arnoldi,0.1,2.869145577129764e-16,0.004617452621459961
8192,9,Lanzcos,0.1,3.5989136975701395e-16,0.002703404426574707
8192,10,Scipy,0.1,0.0,0.00226593017578125
8192,10,Arnoldi,0.1,3.7280918773456294e-16,0.005358576774597168
8192,10,Lanzcos,0.1,3.593505954562754e-16,0.002920794486999512
8192,11,Scipy,0.1,0.0,0.00226593017578125
8192,11,Arnoldi,0.1,2.2572578890062667e-16,0.005989265441894531
8192,11,Lanzcos,0.1,2.044785751681974e-16,0.003193521499633789
8192,12,Scipy,0.1,0.0,0.00226593017578125
8192,12,Arnoldi,0.1,2.093290897527915e-16,0.006734108924865723
8192,12,Lanzcos,0.1,2.6934898964986997e-16,0.003340339660644531
8192,13,Scipy,0.1,0.0,0.00226593017578125
8192,13,Arnoldi,0.1,2.2572578890062667e-16,0.007621240615844726
8192,13,Lanzcos,0.1,2.297510104524043e-16,0.0036309003829956056
8192,14,Scipy,0.1,0.0,0.00226593017578125
8192,14,Arnoldi,0.1,2.2572578890062667e-16,0.008449339866638183
8192,14,Lanzcos,0.1,2.0428164344764775e-16,0.00419461727142334
8192,15,Scipy,0.1,0.0,0.00226593017578125
8192,15,Arnoldi,0.1,2.471828779857143e-16,0.01146867275238037
8192,15,Lanzcos,0.1,3.0926281153348033e-16,0.004835176467895508
8192,16,Scipy,0.1,0.0,0.00226593017578125
8192,16,Arnoldi,0.1,2.2572578890062667e-16,0.010237884521484376
8192,16,Lanzcos,0.1,2.0428716748446396e-16,0.004244494438171387
8192,17,Scipy,0.1,0.0,0.00226593017578125
8192,17,Arnoldi,0.1,2.471828779857143e-16,0.011060404777526855
8192,17,Lanzcos,0.1,2.297510104524043e-16,0.004513764381408691
8192,18,Scipy,0.1,0.0,0.00226593017578125
8192,18,Arnoldi,0.1,2.093290897527915e-16,0.012603521347045898
8192,18,Lanzcos,0.1,1.8623450260204152e-16,0.0048914670944213865
8192,19,Scipy,0.1,0.0,0.00226593017578125
8192,19,Arnoldi,0.1,3.7280918773456294e-16,0.012993907928466797
8192,19,Lanzcos,0.1,3.5907518884719564e-16,0.005086946487426758
8192,20,Scipy,0.1,0.0,0.00226593017578125
8192,20,Arnoldi,0.1,2.093344805947788e-16,0.014513826370239258
8192,20,Lanzcos,0.1,2.297493732037506e-16,0.005507230758666992
8192,21,Scipy,0.1,0.0,0.00226593017578125
8192,21,Arnoldi,0.1,2.861965170390741e-16,0.015347576141357422
8192,21,Lanzcos,0.1,2.6934898964986997e-16,0.005852699279785156
8192,22,Scipy,0.1,0.0,0.00226593017578125
8192,22,Arnoldi,0.1,2.093290897527915e-16,0.016693544387817384
8192,22,Lanzcos,0.1,1.8623652240045278e-16,0.00599365234375
8192,23,Scipy,0.1,0.0,0.00226593017578125
8192,23,Arnoldi,0.1,4.680981826232579e-16,0.018000364303588867
8192,23,Lanzcos,0.1,4.569045613418213e-16,0.006278586387634277
8192,24,Scipy,0.1,0.0,0.00226593017578125
8192,24,Arnoldi,0.1,2.2572578890062667e-16,0.019312119483947753
8192,24,Lanzcos,0.1,1.8623652240045278e-16,0.006848645210266113
8192,25,Scipy,0.1,0.0,0.00226593017578125
8192,25,Arnoldi,0.1,3.7280918773456294e-16,0.020722675323486327
8192,25,Lanzcos,0.1,3.5907518884719564e-16,0.007257723808288574
8192,26,Scipy,0.1,0.0,0.00226593017578125
8192,26,Arnoldi,0.1,2.093290897527915e-16,0.022268199920654298
8192,26,Lanzcos,0.1,2.297510104524043e-16,0.007025527954101563
8192,27,Scipy,0.1,0.0,0.00226593017578125
8192,27,Arnoldi,0.1,2.471828779857143e-16,0.023287343978881835
8192,27,Lanzcos,0.1,2.297510104524043e-16,0.006988620758056641
8192,28,Scipy,0.1,0.0,0.00226593017578125
8192,28,Arnoldi,0.1,2.2572578890062667e-16,0.024757862091064453
8192,28,Lanzcos,0.1,3.5907518884719564e-16,0.007921195030212403
8192,29,Scipy,0.1,0.0,0.00226593017578125
8192,29,Arnoldi,0.1,2.471828779857143e-16,0.025998234748840332
8192,29,Lanzcos,0.1,2.297510104524043e-16,0.008135700225830078
8192,30,Scipy,0.1,0.0,0.00226593017578125
8192,30,Arnoldi,0.1,2.471828779857143e-16,0.026938343048095705
8192,30,Lanzcos,0.1,2.297510104524043e-16,0.008957695960998536
8192,31,Scipy,0.1,0.0,0.00226593017578125
8192,31,Arnoldi,0.1,4.120607314530895e-16,0.04315803050994873
8192,31,Lanzcos,0.1,3.092615952251563e-16,0.010160350799560547
8192,32,Scipy,0.1,0.0,0.00226593017578125
8192,32,Arnoldi,0.1,2.861965170390741e-16,0.03084442615509033
8192,32,Lanzcos,0.1,2.6934898964986997e-16,0.008843493461608887
8192,33,Scipy,0.1,0.0,0.00226593017578125
8192,33,Arnoldi,0.1,3.7280918773456294e-16,0.03274941444396973
8192,33,Lanzcos,0.1,3.5908252179734517e-16,0.00923001766204834
8192,34,Scipy,0.1,0.0,0.00226593017578125
8192,34,Arnoldi,0.1,2.2572578890062667e-16,0.03410344123840332
8192,34,Lanzcos,0.1,2.0428164344764775e-16,0.009560275077819824
8192,35,Scipy,0.1,0.0,0.00226593017578125
8192,35,Arnoldi,0.1,2.2572578890062667e-16,0.03452441692352295
8192,35,Lanzcos,0.1,2.0428164344764775e-16,0.009850311279296874
8192,36,Scipy,0.1,0.0,0.00226593017578125
8192,36,Arnoldi,0.1,2.2572578890062667e-16,0.037081146240234376
8192,36,Lanzcos,0.1,2.0428164344764775e-16,0.009780311584472656
8192,37,Scipy,0.1,0.0,0.00226593017578125
8192,37,Arnoldi,0.1,3.2138649320332903e-16,0.03929793834686279
8192,37,Lanzcos,0.1,3.092615952251563e-16,0.010277676582336425
8192,38,Scipy,0.1,0.0,0.00226593017578125
8192,38,Arnoldi,0.1,2.2572578890062667e-16,0.03941669464111328
8192,38,Lanzcos,0.1,2.0428716748446396e-16,0.010223889350891113
8192,39,Scipy,0.1,0.0,0.00226593017578125
8192,39,Arnoldi,0.1,2.471828779857143e-16,0.04077305793762207
8192,39,Lanzcos,0.1,2.297510104524043e-16,0.010369539260864258
8192,40,Scipy,0.1,0.0,0.00226593017578125
8192,40,Arnoldi,0.1,3.2138649320332903e-16,0.04453606605529785
8192,40,Lanzcos,0.1,3.0926281153348033e-16,0.011080288887023925
8192,41,Scipy,0.1,0.0,0.00226593017578125
8192,41,Arnoldi,0.1,2.2572578890062667e-16,0.04548945426940918
8192,41,Lanzcos,0.1,2.0428164344764775e-16,0.011136341094970702
8192,42,Scipy,0.1,0.0,0.00226593017578125
8192,42,Arnoldi,0.1,3.2138649320332903e-16,0.04642808437347412
8192,42,Lanzcos,0.1,3.0926281153348033e-16,0.010860943794250488
8192,43,Scipy,0.1,0.0,0.00226593017578125
8192,43,Arnoldi,0.1,2.2572578890062667e-16,0.047487306594848636
8192,43,Lanzcos,0.1,2.0428164344764775e-16,0.010639500617980958
8192,44,Scipy,0.1,0.0,0.00226593017578125
8192,44,Arnoldi,0.1,2.093290897527915e-16,0.04849882125854492
8192,44,Lanzcos,0.1,2.297510104524043e-16,0.011247348785400391
8192,45,Scipy,0.1,0.0,0.00226593017578125
8192,45,Arnoldi,0.1,2.471828779857143e-16,0.052367997169494626
8192,45,Lanzcos,0.1,2.297510104524043e-16,0.011502480506896973
8192,46,Scipy,0.1,0.0,0.00226593017578125
8192,46,Arnoldi,0.1,2.861965170390741e-16,0.053515267372131345
8192,46,Lanzcos,0.1,2.0428164344764775e-16,0.012422895431518555
8192,47,Scipy,0.1,0.0,0.00226593017578125
8192,47,Arnoldi,0.1,2.861965170390741e-16,0.08172409534454346
8192,47,Lanzcos,0.1,2.6934898964986997e-16,0.01400461196899414
8192,48,Scipy,0.1,0.0,0.00226593017578125
8192,48,Arnoldi,0.1,2.093344805947788e-16,0.05697066783905029
8192,48,Lanzcos,0.1,1.8623652240045278e-16,0.011547231674194336
8192,49,Scipy,0.1,0.0,0.00226593017578125
8192,49,Arnoldi,0.1,2.093290897527915e-16,0.05764167308807373
8192,49,Lanzcos,0.1,2.0428164344764775e-16,0.011751461029052734
8192,50,Scipy,0.1,0.0,0.00226593017578125
8192,50,Arnoldi,0.1,3.2138649320332903e-16,0.060394811630249026
8192,50,Lanzcos,0.1,3.0926281153348033e-16,0.012595319747924804
8192,51,Scipy,0.1,0.0,0.00226593017578125
8192,51,Arnoldi,0.1,2.861873165439121e-16,0.06187846660614014
8192,51,Lanzcos,0.1,2.6934898964986997e-16,0.012086796760559081
8192,52,Scipy,0.1,0.0,0.00226593017578125
8192,52,Arnoldi,0.1,2.0932369877197056e-16,0.06514999866485596
8192,52,Lanzcos,0.1,1.8623450260204152e-16,0.012878489494323731
8192,53,Scipy,0.1,0.0,0.00226593017578125
8192,53,Arnoldi,0.1,2.471828779857143e-16,0.06681652069091797
8192,53,Lanzcos,0.1,2.297510104524043e-16,0.012961339950561524
8192,54,Scipy,0.1,0.0,0.00226593017578125
8192,54,Arnoldi,0.1,2.861965170390741e-16,0.06828961372375489
8192,54,Lanzcos,0.1,2.6935597228821263e-16,0.013333892822265625
8192,55,Scipy,0.1,0.0,0.00226593017578125
8192,55,Arnoldi,0.1,2.0932369877197056e-16,0.07080001831054687
8192,55,Lanzcos,0.1,1.8623450260204152e-16,0.013425803184509278
8192,56,Scipy,0.1,0.0,0.00226593017578125
8192,56,Arnoldi,0.1,2.0932369877197056e-16,0.07323160171508789
8192,56,Lanzcos,0.1,1.8623450260204152e-16,0.013462281227111817
8192,57,Scipy,0.1,0.0,0.00226593017578125
8192,57,Arnoldi,0.1,2.471828779857143e-16,0.0757380485534668
8192,57,Lanzcos,0.1,2.297510104524043e-16,0.014333653450012206
8192,58,Scipy,0.1,0.0,0.00226593017578125
8192,58,Arnoldi,0.1,2.093290897527915e-16,0.07984037399291992
8192,58,Lanzcos,0.1,1.8623450260204152e-16,0.015301156044006347
8192,59,Scipy,0.1,0.0,0.00226593017578125
8192,59,Arnoldi,0.1,2.2572578890062667e-16,0.08098201751708985
8192,59,Lanzcos,0.1,2.0428164344764775e-16,0.016111302375793456
8192,60,Scipy,0.1,0.0,0.00226593017578125
8192,60,Arnoldi,0.1,2.2572578890062667e-16,0.08351571559906006
8192,60,Lanzcos,0.1,2.0428164344764775e-16,0.01650216579437256
8192,61,Scipy,0.1,0.0,0.00226593017578125
8192,61,Arnoldi,0.1,2.471828779857143e-16,0.08656430244445801
8192,61,Lanzcos,0.1,2.297510104524043e-16,0.017592406272888182
8192,62,Scipy,0.1,0.0,0.00226593017578125
8192,62,Arnoldi,0.1,2.2572578890062667e-16,0.08859131336212159
8192,62,Lanzcos,0.1,2.0428164344764775e-16,0.017927026748657225
8192,63,Scipy,0.1,0.0,0.00226593017578125
8192,63,Arnoldi,0.1,3.7280918773456294e-16,0.15751307010650634
8192,63,Lanzcos,0.1,3.5907518884719564e-16,0.019876980781555177
16384,1,Scipy,0.1,0.0,0.0036737918853759766
16384,1,Arnoldi,0.1,0.0006028586341909073,0.001381516456604004
16384,1,Lanzcos,0.1,0.0006028586341909073,0.0010936737060546875
16384,2,Scipy,0.1,0.0,0.0036737918853759766
16384,2,Arnoldi,0.1,2.9137159056075205e-05,0.0022574663162231445
16384,2,Lanzcos,0.1,2.9137159056074297e-05,0.001624131202697754
16384,3,Scipy,0.1,0.0,0.0036737918853759766
16384,3,Arnoldi,0.1,9.542597394768775e-07,0.0029818534851074217
16384,3,Lanzcos,0.1,9.542597394763424e-07,0.002086234092712402
16384,4,Scipy,0.1,0.0,0.0036737918853759766
16384,4,Arnoldi,0.1,2.3605113436743073e-08,0.00375821590423584
16384,4,Lanzcos,0.1,2.3605113436162002e-08,0.002465558052062988
16384,5,Scipy,0.1,0.0,0.0036737918853759766
16384,5,Arnoldi,0.1,4.687802047310681e-10,0.0047790765762329105
16384,5,Lanzcos,0.1,4.687802046737437e-10,0.0030860185623168947
16384,6,Scipy,0.1,0.0,0.0036737918853759766
16384,6,Arnoldi,0.1,7.773707314150687e-12,0.00567018985748291
16384,6,Lanzcos,0.1,7.773708983023287e-12,0.0036547183990478516
16384,7,Scipy,0.1,0.0,0.0036737918853759766
16384,7,Arnoldi,0.1,1.1063483409734327e-13,0.007378983497619629
16384,7,Lanzcos,0.1,1.1063395883244797e-13,0.004437088966369629
16384,8,Scipy,0.1,0.0,0.0036737918853759766
16384,8,Arnoldi,0.1,1.4002950188740537e-15,0.008414435386657714
16384,8,Lanzcos,0.1,1.3928768222713966e-15,0.005095076560974121
16384,9,Scipy,0.1,0.0,0.0036737918853759766
16384,9,Arnoldi,0.1,3.7860116315694164e-16,0.01017467975616455
16384,9,Lanzcos,0.1,2.2019203898770757e-16,0.005955100059509277
16384,10,Scipy,0.1,0.0,0.0036737918853759766
16384,10,Arnoldi,0.1,2.954611457157415e-16,0.01201937198638916
16384,10,Lanzcos,0.1,1.9664641995478708e-16,0.0064884662628173825
16384,11,Scipy,0.1,0.0,0.0036737918853759766
16384,11,Arnoldi,0.1,2.954611457157415e-16,0.014229202270507812
16384,11,Lanzcos,0.1,1.9664641995478708e-16,0.0072890520095825195
16384,12,Scipy,0.1,0.0,0.0036737918853759766
16384,12,Arnoldi,0.1,2.954611457157415e-16,0.015889358520507813
16384,12,Lanzcos,0.1,3.0482675238440506e-16,0.008232212066650391
16384,13,Scipy,0.1,0.0,0.0036737918853759766
16384,13,Arnoldi,0.1,3.782671839303381e-16,0.01800251007080078
16384,13,Lanzcos,0.1,2.3052412553522836e-16,0.008935952186584472
16384,14,Scipy,0.1,0.0,0.0036737918853759766
16384,14,Arnoldi,0.1,5.739379219309024e-16,0.020065450668334962
16384,14,Lanzcos,0.1,3.9668028348267813e-16,0.010039520263671876
16384,15,Scipy,0.1,0.0,0.0036737918853759766
16384,15,Arnoldi,0.1,2.1994077276630356e-16,0.022702503204345702
16384,15,Lanzcos,0.1,2.869394665063327e-16,0.010809373855590821
16384,16,Scipy,0.1,0.0,0.0036737918853759766
16384,16,Arnoldi,0.1,2.3678975447083417e-16,0.024408435821533202
16384,16,Lanzcos,0.1,2.1970120443731095e-16,0.011271142959594726
16384,17,Scipy,0.1,0.0,0.0036737918853759766
16384,17,Arnoldi,0.1,2.954611457157415e-16,0.027219462394714355
16384,17,Lanzcos,0.1,1.9664259418616667e-16,0.011915636062622071
16384,18,Scipy,0.1,0.0,0.0036737918853759766
16384,18,Arnoldi,0.1,3.782671839303381e-16,0.02986266613006592
16384,18,Lanzcos,0.1,3.0482675238440506e-16,0.012854790687561036
16384,19,Scipy,0.1,0.0,0.0036737918853759766
16384,19,Arnoldi,0.1,2.5779473380245987e-16,0.031952500343322754
16384,19,Lanzcos,0.1,3.7592402324317616e-16,0.01325819492340088
16384,20,Scipy,0.1,0.0,0.0036737918853759766
16384,20,Arnoldi,0.1,2.9545478003534814e-16,0.03501052856445312
16384,20,Lanzcos,0.1,1.9664259418616667e-16,0.014772915840148925
16384,21,Scipy,0.1,0.0,0.0036737918853759766
16384,21,Arnoldi,0.1,3.782671839303381e-16,0.03792545795440674
16384,21,Lanzcos,0.1,2.3052412553522836e-16,0.015387463569641113
16384,22,Scipy,0.1,0.0,0.0036737918853759766
16384,22,Arnoldi,0.1,2.954611457157415e-16,0.04287784099578858
16384,22,Lanzcos,0.1,1.9664259418616667e-16,0.016534924507141113
16384,23,Scipy,0.1,0.0,0.0036737918853759766
16384,23,Arnoldi,0.1,4.730653259208956e-16,0.050702881813049314
16384,23,Lanzcos,0.1,3.048329223544367e-16,0.017558598518371583
16384,24,Scipy,0.1,0.0,0.0036737918853759766
16384,24,Arnoldi,0.1,2.954267694121107e-16,0.056096887588500975
16384,24,Lanzcos,0.1,1.9664259418616667e-16,0.01836106777191162
16384,25,Scipy,0.1,0.0,0.0036737918853759766
16384,25,Arnoldi,0.1,2.954611457157415e-16,0.05465908050537109
16384,25,Lanzcos,0.1,1.9664259418616667e-16,0.019575738906860353
16384,26,Scipy,0.1,0.0,0.0036737918853759766
16384,26,Arnoldi,0.1,2.3678975447083417e-16,0.06262481212615967
16384,26,Lanzcos,0.1,2.1970120443731095e-16,0.020107460021972657
16384,27,Scipy,0.1,0.0,0.0036737918853759766
16384,27,Arnoldi,0.1,4.730740724969749e-16,0.06539676189422608
16384,27,Lanzcos,0.1,3.0482675238440506e-16,0.08680095672607421
16384,28,Scipy,0.1,0.0,0.0036737918853759766
16384,28,Arnoldi,0.1,2.3680087423202144e-16,0.06496267318725586
16384,28,Lanzcos,0.1,1.9664259418616667e-16,0.021469593048095703
16384,29,Scipy,0.1,0.0,0.0036737918853759766
16384,29,Arnoldi,0.1,2.3678975447083417e-16,0.07413768768310547
16384,29,Lanzcos,0.1,2.1970120443731095e-16,0.022571873664855958
16384,30,Scipy,0.1,0.0,0.0036737918853759766
16384,30,Arnoldi,0.1,4.730740724969749e-16,0.07331182956695556
16384,30,Lanzcos,0.1,3.0482675238440506e-16,0.023152732849121095
16384,31,Scipy,0.1,0.0,0.0036737918853759766
16384,31,Arnoldi,0.1,6.78707096062382e-16,0.0798107385635376
16384,31,Lanzcos,0.1,4.968256817833108e-16,0.02448885440826416
16384,32,Scipy,0.1,0.0,0.0036737918853759766
16384,32,Arnoldi,0.1,5.739379219309024e-16,0.08688488006591796
16384,32,Lanzcos,0.1,3.0482675238440506e-16,0.025092554092407227
16384,33,Scipy,0.1,0.0,0.0036737918853759766
16384,33,Arnoldi,0.1,2.3680087423202144e-16,0.09014885425567627
16384,33,Lanzcos,0.1,2.1970120443731095e-16,0.02607285976409912
16384,34,Scipy,0.1,0.0,0.0036737918853759766
16384,34,Arnoldi,0.1,3.782671839303381e-16,0.09620256423950195
16384,34,Lanzcos,0.1,2.3052412553522836e-16,0.026237177848815917
16384,35,Scipy,0.1,0.0,0.0036737918853759766
16384,35,Arnoldi,0.1,6.78707096062382e-16,0.23346171379089356
16384,35,Lanzcos,0.1,4.968256817833108e-16,0.027153635025024415
16384,36,Scipy,0.1,0.0,0.0036737918853759766
16384,36,Arnoldi,0.1,2.954267694121107e-16,0.10318326950073242
16384,36,Lanzcos,0.1,1.9664259418616667e-16,0.028099632263183592
16384,37,Scipy,0.1,0.0,0.0036737918853759766
16384,37,Arnoldi,0.1,4.730653259208956e-16,0.10781722068786621
16384,37,Lanzcos,0.1,3.048329223544367e-16,0.028572726249694824
16384,38,Scipy,0.1,0.0,0.0036737918853759766
16384,38,Arnoldi,0.1,2.954267694121107e-16,0.11599419116973878
16384,38,Lanzcos,0.1,2.8694077743555967e-16,0.030051636695861816
16384,39,Scipy,0.1,0.0,0.0036737918853759766
16384,39,Arnoldi,0.1,2.954267694121107e-16,0.11715283393859863
16384,39,Lanzcos,0.1,1.9664259418616667e-16,0.03072030544281006
16384,40,Scipy,0.1,0.0,0.0036737918853759766
16384,40,Arnoldi,0.1,2.3678975447083417e-16,0.125046443939209
16384,40,Lanzcos,0.1,2.1970120443731095e-16,0.0315321683883667
16384,41,Scipy,0.1,0.0,0.0036737918853759766
16384,41,Arnoldi,0.1,4.730653259208956e-16,0.1292041778564453
16384,41,Lanzcos,0.1,3.0482675238440506e-16,0.03201816082000732
16384,42,Scipy,0.1,0.0,0.0036737918853759766
16384,42,Arnoldi,0.1,3.782671839303381e-16,0.13190584182739257
16384,42,Lanzcos,0.1,2.3052412553522836e-16,0.032076048851013186
16384,43,Scipy,0.1,0.0,0.0036737918853759766
16384,43,Arnoldi,0.1,2.9545478003534814e-16,0.1332453966140747
16384,43,Lanzcos,0.1,1.9664259418616667e-16,0.03236734867095947
16384,44,Scipy,0.1,0.0,0.0036737918853759766
16384,44,Arnoldi,0.1,3.782671839303381e-16,0.13874783515930175
16384,44,Lanzcos,0.1,2.1970120443731095e-16,0.034163498878479005
16384,45,Scipy,0.1,0.0,0.0036737918853759766
16384,45,Arnoldi,0.1,2.1994077276630356e-16,0.14284799098968506
16384,45,Lanzcos,0.1,2.8694077743555967e-16,0.03508858680725098
16384,46,Scipy,0.1,0.0,0.0036737918853759766
16384,46,Arnoldi,0.1,3.782582340030782e-16,0.15040979385375977
16384,46,Lanzcos,0.1,3.9668028348267813e-16,0.03633739948272705
16384,47,Scipy,0.1,0.0,0.0036737918853759766
16384,47,Arnoldi,0.1,2.1993222124808393e-16,0.15489635467529297
16384,47,Lanzcos,0.1,2.8694077743555967e-16,0.037084436416625975
16384,48,Scipy,0.1,0.0,0.0036737918853759766
16384,48,Arnoldi,0.1,3.782671839303381e-16,0.15757443904876708
16384,48,Lanzcos,0.1,2.3053228415062464e-16,0.03669471740722656
16384,49,Scipy,0.1,0.0,0.0036737918853759766
16384,49,Arnoldi,0.1,2.3678975447083417e-16,0.16312365531921386
16384,49,Lanzcos,0.1,2.1969949229531817e-16,0.037496519088745114
16384,50,Scipy,0.1,0.0,0.0036737918853759766
16384,50,Arnoldi,0.1,2.954267694121107e-16,0.16819655895233154
16384,50,Lanzcos,0.1,1.9664259418616667e-16,0.03847572803497314
16384,51,Scipy,0.1,0.0,0.0036737918853759766
16384,51,Arnoldi,0.1,3.782671839303381e-16,0.16895029544830323
16384,51,Lanzcos,0.1,2.3052412553522836e-16,0.039499735832214354
16384,52,Scipy,0.1,0.0,0.0036737918853759766
16384,52,Arnoldi,0.1,2.3678975447083417e-16,0.1759394884109497
16384,52,Lanzcos,0.1,2.3053228415062464e-16,0.040625143051147464
16384,53,Scipy,0.1,0.0,0.0036737918853759766
16384,53,Arnoldi,0.1,2.3678975447083417e-16,0.18188076019287108
16384,53,Lanzcos,0.1,2.1969949229531817e-16,0.04105885028839111
16384,54,Scipy,0.1,0.0,0.0036737918853759766
16384,54,Arnoldi,0.1,2.199561646612786e-16,0.19101614952087403
